beta_0,beta_1,beta_2
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
6.0788527151547864,0.21980434311840621,0.018176992570180565
